step,loss
1362,10.248444316093535
1363,9.882872543592555
1364,10.096811489059462
1365,9.461857264496617
1366,10.097998132507955
1367,9.232803332844394
1368,8.681448628603134
1369,10.046878216800486
1370,11.591219601845808
1371,10.00298046894114
1372,10.503854523859044
1373,11.473380760862348
1374,9.907787326338921
1375,8.746929722961111
1376,11.073931239996998
1377,9.82443667355246
1378,11.655805769029689
1379,9.367980786678542
1380,7.781938492750282
1381,8.444219971043463
1382,8.423364616779349
1383,9.173869351888147
1384,9.013255773979541
1385,10.215641879616498
1386,10.802554882283863
1387,7.719765398612935
1388,10.189789604349942
1389,7.247462837861455
1390,9.678127071120905
1391,9.474743409329925
1392,9.789596162685596
1393,9.65993582235853
1394,9.160885803748313
1395,9.409057487939648
1396,8.605880345012078
1397,10.690491555044286
1398,11.466491314224882
1399,9.54443382358538
1400,11.135391480146795
1401,11.97992594341096
1402,8.104576777045919
1403,9.444925390204034
1404,10.23600402247862
1405,8.004510669650125
1406,10.021119376804794
1407,9.675902159890391
1408,8.309310558957845
1409,10.368486992036893
1410,7.38580355490685
1411,10.843264180940729
1412,8.053599594888842
1413,10.312352198899044
1414,8.727799654021544
1415,9.474204418555564
1416,8.159120941981408
1417,9.96182640839988
1418,7.517004722493743
1419,9.059161392810926
1420,9.566751896371837
1421,8.739996741413048
1422,8.918961656039214
1423,9.621211403285976
1424,6.82748291680682
1425,7.787399632773753
1426,8.104493734178641
1427,9.423367483214808
1428,10.772748154428157
1429,9.883143802387568
1430,9.159475953525774
1431,8.644103701969666
1432,9.114232728706922
1433,8.770602788738286
1434,9.545214939541472
1435,8.444521444273436
1436,9.991256997425053
1437,10.400190873658385
1438,9.782729105244574
1439,9.162907219867137
1440,9.259542360885092
1441,9.349278281182572
1442,10.38096442423046
1443,11.084758770980727
1444,7.756397671279099
1445,8.855763359117397
1446,8.779921159697087
1447,8.180824899157686
1448,9.095407438166069
1449,9.474558475980006
1450,8.870360235388796
1451,10.524700073843505
1452,9.741039924165204
1453,7.34793638045
1454,7.733703781281827
1455,8.150659214957088
1456,8.44215309486575
1457,11.208973345397096
1458,9.814666336641094
1459,9.813999469405218
1460,7.12541855853909
1461,9.632873667944649
1462,9.203521675784192
1463,6.895266698020864
1464,9.581785894589112
1465,10.98603819495751
1466,8.053741402448814
1467,7.034202316413094
1468,7.785809157210376
1469,8.151897744315685
1470,11.262201707500015
1471,8.705024427273637
1472,8.89368517699961
1473,9.433170082379272
1474,8.431113490386432
1475,9.588094773825418
1476,8.69280412082246
1477,9.889330401778963
1478,10.430283131202476
1479,9.10192558183535
1480,9.246280529131118
1481,10.916240922056822
1482,8.592016498764925
1483,9.541589473588095
1484,8.464561373922086
1485,9.849214222072353
1486,8.755994689687597
1487,9.36357462064747
1488,8.527465481038018
1489,7.958046725882725
1490,9.528023855500832
1491,8.29481748754813
1492,10.610208694384674
1493,8.952751684510703
1494,9.313955471107256
1495,7.7353650545894475
1496,8.28274505335261
1497,7.979945843752217
1498,9.257990575532999
1499,8.929571090984483
1500,11.357553569306932
1501,8.112991866951836
1502,8.957650505792746
1503,8.067849623412197
1504,10.661019018037685
1505,8.50204600755629
1506,9.421079430415471
1507,10.223771888044867
1508,9.364510010177975
1509,10.46049317468814
1510,7.535860414376855
1511,8.87682094915601
1512,8.909779914199177
1513,7.079459701100573
1514,7.118899464292454
1515,8.026427448619582
1516,7.467934459838265
1517,8.391649661883807
1518,8.128592037734647
1519,9.047425376620534
1520,8.537588149109837
1521,8.365034147160207
1522,9.858197534123084
1523,9.253405118881565
1524,8.532101526466855
1525,7.8743962517356065
1526,8.42968188187808
1527,9.632887871860733
1528,6.877611165020582
1529,10.633069378047336
1530,7.727620021488399
1531,7.575201735212032
1532,8.56290093871561
1533,8.7987009166725
1534,5.7821090156933455
1535,8.29357708910718
1536,12.105638121033214
1537,10.371769644821832
1538,8.421809821317977
1539,9.667163366375757
1540,7.653088288025754
1541,7.1703362559767125
1542,6.694948712340232
1543,9.502175436675627
1544,7.015459451734902
1545,9.662381731851266
1546,9.3521628553809
1547,7.50215430998127
1548,9.131197864088147
1549,8.171829375362783
1550,6.913749037796266
1551,7.579480485135073
1552,8.010755870943498
1553,9.137402530887623
1554,7.993806683755332
1555,8.418906495562599
1556,7.646828669190815
1557,8.268055697607997
1558,5.010685017349368
1559,8.242271955366054
1560,7.653870706899059
1561,8.992193313905322
1562,5.75053846572113
1563,7.767444308839518
1564,7.2478795542760945
1565,7.5663166853348
1566,8.922974409256655
1567,8.616651647920506
1568,8.877956364791753
1569,9.476868853105762
1570,6.358888444901093
1571,7.440949922083576
1572,10.045884966525406
1573,7.587125207720168
1574,7.046775750932975
1575,7.189250268838861
1576,9.616697954878115
1577,7.715943443449304
1578,7.558580413878713
1579,8.557621917457533
1580,7.735361558744718
1581,8.8132337440351
1582,8.310552534796487
1583,8.739018014165254
1584,8.554811688235553
1585,7.697972786329443
1586,7.688297034067428
1587,8.369547959969927
1588,8.207737880793044
1589,9.660398577076117
1590,7.532705222556522
1591,9.229708591803078
1592,8.919819733479834
1593,6.542326366058083
1594,8.26875755984953
1595,8.649667259669595
1596,10.200783719658036
1597,5.86099621980383
1598,11.495343328032947
1599,7.1830766450554835
1600,8.323014563847579
1601,7.753121479005805
1602,8.706669452788322
1603,6.32476308109038
1604,8.108029270925808
1605,6.708716607519272
1606,8.533952523813415
1607,6.506305574837915
1608,9.7323696871419
1609,7.869703820819654
1610,8.92691512678154
1611,8.239973755361186
1612,7.263340750621294
1613,6.7585007201750615
1614,5.918749893541066
1615,7.023317534700567
1616,8.435747582105188
1617,6.640573165897219
1618,5.709501948095411
1619,8.68836225402702
1620,7.1063989513363905
1621,8.57591796924518
1622,6.350846910974298
1623,7.556404922664287
1624,8.114252765625062
1625,9.616738400588021
1626,8.957072007051245
1627,7.542480661263796
1628,8.434272865851833
1629,9.663283390917906
1630,7.632786922543651
1631,9.473864923022386
1632,6.988652955102905
1633,7.991296830124602
1634,8.947755088944252
1635,9.554698734933531
1636,10.422162794325647
1637,8.300342293151392
1638,4.887291260744537
1639,7.179690240739817
1640,10.255519707690379
1641,8.118554681071831
1642,9.507615224420249
1643,7.179659894939156
1644,7.628419076054707
1645,8.4232778449596
1646,9.774802735944842
1647,7.6802659472251875
1648,9.246302126746889
1649,7.365183299181946
1650,7.508398517989167
1651,8.372110457507057
1652,8.5802976411795
1653,7.60601225717281
1654,9.808365907544946
1655,7.87821047917982
1656,8.208189098387098
1657,8.759391259555118
1658,8.065827664187449
1659,8.858271968619755
1660,7.130192488428593
1661,6.417828625388173
1662,10.001555316985936
1663,6.852592986117766
1664,8.70668778038281
1665,5.755745698399179
1666,6.733037013517024
1667,8.754061693509518
1668,8.27882859789887
1669,5.329897141461181
1670,10.106148713284147
1671,6.867611448670045
1672,8.290441013399962
1673,8.228830459747597
1674,6.3559879917906175
1675,8.34996744735531
1676,8.559889933844286
1677,7.990551895142568
1678,8.729715764970143
1679,6.173190336975097
1680,7.796320796515208
1681,6.146258900445318
1682,7.019435657875601
1683,9.492494372084902
1684,5.555520992837961
1685,6.455377800888422
1686,7.2053095588840375
1687,8.11323011419474
1688,7.900997497090746
1689,6.602718644831327
1690,7.949413143994789
1691,6.1417669135335915
1692,8.518247290659843
1693,8.361320765239913
1694,7.213383044002596
1695,7.507022456460377
1696,6.551569837048876
1697,6.781908950904545
1698,8.625922349349565
1699,6.603290610208683
1700,7.004881457376136
1701,7.883068451008164
1702,5.00415532114558
1703,6.989880430190456
1704,9.045231123037826
1705,7.371198621290458
1706,7.728742694862296
1707,7.9652463623079335
1708,6.659161335221509
1709,7.631682410624528
1710,7.922632672662242
1711,7.9922874185046915
1712,7.38544919518123
1713,9.488903048610464
1714,8.428879386152865
1715,8.495089256971557
1716,10.972991940621084
1717,7.728718680974372
1718,6.333106911273472
1719,7.137271934970403
1720,7.123191730729021
1721,8.360300318891682
1722,6.677203317397285
1723,8.439623689430135
1724,8.091143330575735
1725,6.861380694397841
1726,6.313109006088968
1727,7.773911071772949
1728,8.162625296934877
1729,7.061530363213929
1730,7.034521081452227
1731,7.427085327307579
1732,9.017599624742546
1733,9.89891090387569
1734,9.382790241326214
1735,6.411077660865639
1736,7.396887799154197
1737,6.968176120899692
1738,9.852760338480126
1739,7.5407857987464615
1740,8.12710013201961
1741,7.95797217401618
1742,7.771272232708201
1743,7.294571867483721
1744,11.9419207659238
1745,8.877556689377986
1746,5.888708938640393
1747,8.530927866387417
1748,8.19684699168731
1749,6.937198496338745
1750,7.237255881897303
1751,11.232958127354904
1752,7.57523370607715
1753,7.582428394137023
1754,6.814880979260316
1755,7.952103570753571
1756,8.862447789349616
1757,7.753993632115607
1758,7.561331449799907
1759,9.374382679785402
1760,5.957889860464782
1761,5.441316082196327
1762,9.492118047972092
1763,7.750517570201421
1764,8.139464373567709
1765,7.769614873575043
1766,7.828039708400654
1767,6.803576474111456
1768,7.690844415828946
1769,8.149413452279193
1770,6.404965416751103
1771,8.70631000498821
1772,7.20554865099212
1773,7.887159954857084
1774,6.660242741980906
1775,9.732766867470394
1776,7.736644047519635
1777,7.615105496960005
1778,7.778759417981373
1779,7.600075746291969
1780,6.449972298006877
1781,8.159143396701374
1782,5.907573617797878
1783,8.088758995101362
1784,8.016909369870449
1785,6.974222095953853
1786,7.742976246075759
1787,7.55252766420034
1788,6.304340223449411
1789,8.93242948935558
1790,8.35197210863072
1791,9.820803950736833
1792,7.799221415556132
1793,6.623449791163712
1794,6.592537209087671
1795,8.714251000281797
1796,7.45188214705725
1797,8.104813674314444
1798,7.340706733502956
1799,7.857288773548918
1800,7.691405102136617
1801,7.5504338586725925
1802,6.2997190694513865
1803,8.748871705205824
1804,8.295173712154119
1805,7.449833841102956
1806,8.71441456665777
1807,6.973045969659272
1808,9.214785882835866
1809,5.5454910449549875
1810,8.225168835302942
1811,8.51854868406574
1812,7.658292046438347
1813,7.738191204055918
1814,6.835613411922252
1815,8.628742890539161
1816,5.659184167252373
1817,7.287487102127128
1818,8.09520374399691
1819,7.285108828085505
1820,6.610959051298687
1821,7.16487431787962
1822,9.764542341075563
1823,7.45091181013981
1824,8.157130018511978
1825,6.176783907537935
1826,6.901345121745394
1827,7.365202152511169
1828,8.139174358238021
1829,6.792952685151458
1830,9.279240818206889
1831,6.404242570298888
1832,6.3657826802223125
1833,7.1047819250103155
1834,10.16291827395175
1835,7.36892733371574
1836,8.435673569944418
1837,7.584164994753765
1838,6.210359408004139
1839,6.6388130882145475
1840,6.578917755779127
1841,6.243680299744748
1842,8.498328589591678
1843,6.362375410264985
1844,6.767850831335435
1845,6.685108982005495
1846,6.2256166490808225
1847,7.056647799684194
1848,6.177752621468759
1849,8.390200133308493
1850,7.290829026720022
1851,8.866109239313761
1852,6.750836684055507
1853,6.721615828895954
1854,6.17677110017371
1855,8.303201560329953
1856,6.1199680073338545
1857,6.687083686774889
1858,6.879544485365535
1859,8.493582755213378
1860,8.60006749475346
1861,7.337266064066383
1862,7.814293615183689
1863,7.083663523114494
1864,6.845164477680662
1865,5.518219652993027
1866,7.7889341856227645
1867,6.045945766569679
1868,8.37239917499733
1869,7.186853682394492
1870,8.035906440864242
1871,7.5347652870033395
1872,5.325852023014817
1873,6.538971295345724
1874,6.55598443660314
1875,7.486077565902472
1876,8.296882332525124
1877,8.16673798808928
1878,9.219822186637595
1879,6.011887079770974
1880,7.146671034316622
1881,8.039571149940137
1882,6.807112851706418
1883,7.997711343827115
1884,9.81009733042168
1885,10.940020974168004
1886,6.041596809274971
1887,6.424662467120067
1888,7.491802289183909
1889,7.190109799114469
1890,8.577701385935049
1891,8.438148631444196
1892,6.059585478538176
1893,6.578136752411999
1894,5.764164946757796
1895,8.72125953258473
1896,7.083585079602354
1897,9.541541327985005
1898,9.220631093599993
1899,9.230554104223803
1900,5.3380700268919865
1901,7.3803111813897155
1902,5.781176640849669
1903,6.656989542349016
1904,7.868668398265581
1905,6.316201549710082
1906,6.980611588061441
1907,9.379182020720522
1908,5.985003825167567
1909,6.439877155683321
1910,7.694706518619498
1911,6.729368784833201
1912,4.804724448081649
1913,7.151709865480532
1914,6.339799714136572
1915,7.13404411014103
1916,7.694235281083162
1917,8.444565108585476
1918,7.757221551443267
1919,6.249495530173582
1920,6.826869582707691
1921,7.6005370429999815
1922,7.214338359964802
1923,8.27266642850133
1924,6.420538407145363
1925,8.070716107556448
1926,8.427070561039688
1927,6.217858338861283
1928,5.911806446388588
1929,5.565053922509273
1930,5.421390755107047
1931,8.211404068642723
1932,6.578749843545687
1933,6.078962934188811
1934,7.63872130912477
1935,7.249992938727875
1936,7.87324948828918
1937,8.045988895077725
1938,8.212517997962722
1939,6.255342238243708
1940,7.417603085005974
1941,7.032437815496511
1942,8.334133550022871
1943,5.038109731489358
1944,7.149271475878175
1945,7.386822950037866
1946,7.671512781899398
1947,6.65188694188782
1948,7.213591921412406
1949,6.483877407961499
1950,6.252812395460834
1951,9.327073855411049
1952,7.837894287275486
1953,7.043173502885682
1954,6.138372811200304
1955,6.714007326101493
1956,7.7413730701985335
1957,7.076015858638686
1958,7.348048757245969
1959,8.661395863990409
1960,7.467975759399815
1961,5.308923292834521
1962,4.955241231420221
1963,6.488157381665948
1964,6.646941991796721
1965,6.295971908283829
1966,6.499414670224047
1967,5.919328278028142
1968,8.386558800347116
1969,6.678887997791765
1970,6.710575642790886
1971,8.60617153052761
1972,9.058074595072542
1973,7.615089192449415
1974,6.645496206946706
1975,7.747078561775194
1976,7.6104114404464465
1977,5.885828117262206
1978,8.365916307174814
1979,5.956860406881641
1980,6.505022982222668
1981,5.43284277720607
1982,8.636859415040332
1983,8.133174176042269
1984,7.88154342178682
1985,7.445162517636798
1986,7.138218109002595
1987,7.75306616407315
1988,7.083605500015322
1989,6.725730882023708
1990,8.06730928788292
1991,6.931362334963698
1992,4.870970769068058
1993,5.8600893873768545
1994,8.595366021217714
1995,7.39146994293531
1996,6.840980038420115
1997,7.674697778205415
1998,7.197769035922284
1999,6.858655756522743
2000,8.232050563361001
2001,8.20688828691023
2002,8.186019622257817
2003,8.160488583924009
2004,8.135008935474
2005,8.108698648494077
2006,8.086817560613191
2007,8.065921443588305
2008,8.046235106706003
2009,8.020443055773645
2010,7.994144467911389
2011,7.968338464365859
2012,7.943000549573775
2013,7.917541822886194
2014,7.894789564593413
2015,7.872526292953541
2016,7.853363616232894
2017,7.825243717185597
2018,7.808693324640087
2019,7.783425046226219
2020,7.75809275577714
2021,7.734225565902288
2022,7.7161150859490455
2023,7.691148220974202
2024,7.671986576834537
2025,7.653647913395243
2026,7.6173843366703515
2027,7.597682986985793
2028,7.570062725271144
2029,7.544826782703434
2030,7.5203475838148375
2031,7.494547431425666
2032,7.47236968615044
2033,7.450296551327908
2034,7.4276267766217625
2035,7.3982900261112645
2036,7.364191978683732
2037,7.3356485213439395
2038,7.321583784570099
2039,7.292515259220811
2040,7.2796254766201045
2041,7.251624543820465
2042,7.229469621320022
2043,7.211752215388415
2044,7.185920715453217
2045,7.156240792837272
2046,7.136280388984099
2047,7.113169642178681
2048,7.0933115320765525
2049,7.072573103995252
2050,7.035761380348035
2051,7.021871042326207
2052,7.008056748588439
2053,6.980883009763331
2054,6.9607018902291955
2055,6.9291523723001625
2056,6.896282965599383
2057,6.878628810244902
2058,6.853196421770791
2059,6.832136316380172
2060,6.8059398164708895
2061,6.779034147995741
2062,6.764283725729247
2063,6.739016281704584
2064,6.725252190075893
2065,6.694390118551805
2066,6.679976007845299
2067,6.662891801960216
2068,6.631904623964694
2069,6.626275818731605
2070,6.5803703512526495
2071,6.565097256949629
2072,6.539277695729583
2073,6.507861493719231
2074,6.495477977455785
2075,6.4553494492346815
2076,6.442609872158832
2077,6.423088867043684
2078,6.418444442916276
2079,6.38041517503037
2080,6.363078163777125
2081,6.346864290299432
2082,6.32268679810914
2083,6.302242574790926
2084,6.267177637429577
2085,6.246924399094075
2086,6.220787012902105
2087,6.203857023276598
2088,6.185956669212326
2089,6.163376770691268
2090,6.147814287883119
2091,6.101875096994816
2092,6.079323260096926
2093,6.058206923751503
2094,6.036166522771827
2095,6.016899946524645
2096,5.991156223832542
2097,5.976702292203003
2098,5.947081709701143
2099,5.9330287701731175
2100,5.911083296092277
2101,5.894066960716484
2102,5.867534244720292
2103,5.846503528143275
2104,5.829540419664283
2105,5.798171283908603
2106,5.786366953686343
2107,5.754302009785526
2108,5.7430870404645855
2109,5.723012397272651
2110,5.700055418101755
2111,5.672483127953058
2112,5.651904823938712
2113,5.625161196116925
2114,5.607906584792787
2115,5.584633503792504
2116,5.552664368747094
2117,5.533025473128964
2118,5.510626150287872
2119,5.483012706693729
2120,5.460450342018737
2121,5.443082607193581
2122,5.405976263150912
2123,5.386128937337068
2124,5.364726540282372
2125,5.337587172850243
2126,5.315751728652312
2127,5.29459833777091
2128,5.265488615907457
2129,5.252034147080936
2130,5.229220298352209
2131,5.2238874183691975
2132,5.186495536301595
2133,5.173551310395181
2134,5.158829511708893
2135,5.136372278678266
2136,5.117634970893383
2137,5.083651119323791
2138,5.063706925804526
2139,5.042800173138825
2140,5.0272949387309325
2141,5.010210255886362
2142,4.9790151776281455
2143,4.961446163250178
2144,4.942033645874997
2145,4.919533354767623
2146,4.899886426963601
2147,4.879976821270329
2148,4.858954513129095
2149,4.835560191574193
2150,4.821560020517864
2151,4.800873427639487
2152,4.784273150095036
2153,4.7623851109160364
2154,4.743014739973399
2155,4.731521254482404
2156,4.706363110385455
2157,4.687864568828325
2158,4.674950667482844
2159,4.662314385728116
2160,4.6485433882433345
2161,4.630113426270284
2162,4.608702065360685
2163,4.5956186029593304
2164,4.57656773174865
2165,4.5655012815181255
2166,4.547963155008487
2167,4.5325337170421225
2168,4.521608599668692
2169,4.497139174288733
2170,4.484795096758168
2171,4.465762658328943
2172,4.4488454148462235
2173,4.434106501920984
2174,4.417295934885379
2175,4.398438822135982
2176,4.383441556181464
2177,4.368535796828625
2178,4.3547344811844875
2179,4.335658391761173
2180,4.320040878883152
2181,4.297501562539631
2182,4.285437478920736
2183,4.271211415898187
2184,4.256014575948401
2185,4.2395246944891465
2186,4.220263004679453
2187,4.208519680967746
2188,4.1865291136731155
2189,4.1669295559569814
2190,4.145521519725192
2191,4.122220000437945
2192,4.104722588572257
2193,4.087502214792608
2194,4.070595132691821
2195,4.052553008287469
2196,4.032622665007564
2197,4.016493471224689
2198,4.000451189095311
2199,3.9883716070630086
2200,3.969490567353824
2201,3.95654952687691
2202,3.942591850383803
2203,3.9295095874512715
2204,3.9158052111761292
2205,3.8896473413297525
2206,3.8770969185957536
2207,3.860737711195264
2208,3.8479970838019892
2209,3.836189886937179
2210,3.8235633371477986
2211,3.8031705852010216
2212,3.79678717360122
2213,3.7849170671108032
2214,3.774740574122809
2215,3.7641122304478896
2216,3.746647308263718
2217,3.733616233262843
2218,3.7088412040574865
2219,3.699753765852807
2220,3.6896266562003013
2221,3.6814890803822395
2222,3.6671355424331455
2223,3.65282432116586
2224,3.642909164603601
2225,3.6219681855306343
2226,3.613723597042568
2227,3.601714576535838
2228,3.5917797356571124
2229,3.5785131757657576
2230,3.5666870568946942
2231,3.55806446376307
2232,3.546310384565548
2233,3.537985069638173
2234,3.528298198651138
2235,3.5093809538686576
2236,3.5050040357021386
2237,3.4871262413645616
2238,3.4797373056059864
2239,3.464314990272428
2240,3.451587846243811
2241,3.4421597189291493
2242,3.4241028047929642
2243,3.413485734822782
2244,3.401493882166613
2245,3.3916260584220064
2246,3.3801296203256825
2247,3.3629713423931666
2248,3.3524118592557652
2249,3.3371437283040035
2250,3.330360494163552
2251,3.3165567154624997
2252,3.307353123961888
2253,3.2966533584971045
2254,3.291685492875584
2255,3.2756864896184057
2256,3.2677114212011045
2257,3.2585048428763774
2258,3.2491266416448075
2259,3.2366328945024345
2260,3.226607920105697
2261,3.2163235498556233
2262,3.212690103960034
2263,3.2000904507592467
2264,3.1928009851183243
2265,3.1841749338293583
2266,3.1709883256363143
2267,3.160988186162018
2268,3.1487853278817486
2269,3.1399411420491905
2270,3.129132627067284
2271,3.1256623630644818
2272,3.107897069004449
2273,3.100989175723101
2274,3.092367473921347
2275,3.0804434514038848
2276,3.068388758039966
2277,3.0568514727713167
2278,3.049147350974932
2279,3.039612090292157
2280,3.0319561578344825
2281,3.016613262457917
2282,3.0083018058459223
2283,3.0006075134924868
2284,2.983540282238152
2285,2.9667267078362145
2286,2.947274598677112
2287,2.9377665102857566
2288,2.9287893288251166
2289,2.9200986748202826
2290,2.908475956513258
2291,2.8957634796591405
2292,2.8884483344410694
2293,2.869137561852298
2294,2.85613498144958
2295,2.844670477306315
2296,2.8371028197090458
2297,2.825988967847972
2298,2.8182896335390306
2299,2.7994345474725777
2300,2.7922514789276183
2301,2.7824872994433774
2302,2.7694476844314075
2303,2.7668528432271087
2304,2.748967538942678
2305,2.744265448583125
2306,2.734885999593877
2307,2.733174097236569
2308,2.7161196706441553
2309,2.708976830826048
2310,2.7015898673478116
2311,2.6910385858915613
2312,2.6830266995742407
2313,2.669195367190872
2314,2.6600224096223
2315,2.647283105442491
2316,2.637206527578635
2317,2.6273236988864053
2318,2.6161456933655414
2319,2.6096701116029073
2320,2.5993855098781573
2321,2.5892194020557735
2322,2.576138567199987
2323,2.5711017987262244
2324,2.551684624728489
2325,2.544394445861513
2326,2.5343428149072658
2327,2.525042639441922
2328,2.5102542368988066
2329,2.5073230776316398
2330,2.4931800483221207
2331,2.487151928100875
2332,2.4787106658850324
2333,2.4737659715285307
2334,2.4613648076736436
2335,2.454241809701369
2336,2.447877627758531
2337,2.437171434998641
2338,2.4310878718602997
2339,2.418964754677237
2340,2.4107931276480494
2341,2.4029900246746205
2342,2.395667690946592
2343,2.3910107633858972
2344,2.383545641065699
2345,2.376688191765945
2346,2.369593026250145
2347,2.35805800847763
2348,2.351826798693478
2349,2.3441724455154205
2350,2.337018666957848
2351,2.3285970398831664
2352,2.319596960686004
2353,2.312191940443684
2354,2.3025954596893996
2355,2.2958208659294614
2356,2.2869976239362715
2357,2.280340878989774
2358,2.2740944088367874
2359,2.2697293231416444
2360,2.2606041259032374
2361,2.2592424190674403
2362,2.251049910900186
2363,2.247968304564261
2364,2.243108392940688
2365,2.23659207693185
2366,2.235473582602336
2367,2.2245664885400607
2368,2.221592102894822
2369,2.2171373721513112
2370,2.210429840139582
2371,2.2079924866609946
2372,2.19467548189909
2373,2.190178594672931
2374,2.1848633142320213
2375,2.1777120154771024
2376,2.170131901229376
2377,2.1637054577371075
2378,2.1591982077926835
2379,2.1534943086179106
2380,2.14739093602221
2381,2.1422047727393743
2382,2.136865697437018
2383,2.132380721873922
2384,2.126565043513739
2385,2.1200768139060044
2386,2.115407639279601
2387,2.1076437087347295
2388,2.0997156884435793
2389,2.0937143720056763
2390,2.0874771346572865
2391,2.0799934367146857
2392,2.073720295806072
2393,2.067344687698419
2394,2.0638100565871595
2395,2.0600781634902154
2396,2.0526454763172817
2397,2.047453500095801
2398,2.045030763976893
2399,2.038181481586979
2400,2.033352843902182
2401,2.026931706751565
2402,2.0192493086834555
2403,2.0141751428000374
2404,2.0076954910605527
2405,2.0009976401339014
2406,1.9962900095974747
2407,1.9924847098325962
2408,1.9891128239178688
2409,1.9841409906385041
2410,1.9798249118059068
2411,1.9754042097748703
2412,1.972314533290963
2413,1.9670924006857096
2414,1.9613675916380269
2415,1.957963184981239
2416,1.9516310544722044
2417,1.9474762625957598
2418,1.9421814989006652
2419,1.9373346945722318
2420,1.9331448139163616
2421,1.9271215450167676
2422,1.9230208024820443
2423,1.918947722860269
2424,1.9141333489331047
2425,1.9103124270801715
2426,1.9056838775209932
2427,1.9014599218435144
2428,1.897389319414136
2429,1.8941653001995769
2430,1.8897417772878
2431,1.8833234338517575
2432,1.8776777777827673
2433,1.8750133181664523
2434,1.8686774912176543
2435,1.865155044227209
2436,1.861717237557159
2437,1.853878047248372
2438,1.8504631743379685
2439,1.8468031797431137
2440,1.8412480144181036
2441,1.8391031512377032
2442,1.8364847259887447
2443,1.8310700254325885
2444,1.828156952806467
2445,1.8214691973719563
2446,1.816337698158148
2447,1.8112057467059173
2448,1.8079907633868626
2449,1.8047497045774112
2450,1.799618643961093
2451,1.7953089902171537
2452,1.7912792265522572
2453,1.7884830087582306
2454,1.7837106361817248
2455,1.7796642255624013
2456,1.7765140191735798
2457,1.7731415487447242
2458,1.7691246192462953
2459,1.762689228336005
2460,1.7570102835619679
2461,1.7536893713469313
2462,1.7478602833444492
2463,1.7438843596095859
2464,1.7388193947137387
2465,1.7340823519253623
2466,1.7302666370819486
2467,1.7255277768608654
2468,1.721266839732247
2469,1.7150831835960865
2470,1.7122017628673203
2471,1.7084329652118706
2472,1.704192602238825
2473,1.6997114149642312
2474,1.6945368970584913
2475,1.6908012328896171
2476,1.6844280747278215
2477,1.6790921444117248
2478,1.6756735636603408
2479,1.6712490948904042
2480,1.6680154788575356
2481,1.6637994454237468
2482,1.6591727835610144
2483,1.656174488200439
2484,1.6514186048252293
2485,1.6471896619372297
2486,1.6428649542292408
2487,1.6391263170769637
2488,1.6343129129345333
2489,1.6299599083561922
2490,1.626479090204018
2491,1.6213851826137544
2492,1.6181681333007332
2493,1.6145665611281186
2494,1.6095518894497816
2495,1.606824410390378
2496,1.6028467924857368
2497,1.5985021907805563
2498,1.589721496036607
2499,1.5870932042651473
2500,1.5811333927341609
2501,1.5786224378090394
2502,1.5747419556480287
2503,1.5698700766867997
2504,1.5659696417286924
2505,1.561759680519266
2506,1.556846724055697
2507,1.5556947772008214
2508,1.5496045134810057
2509,1.5477965749503608
2510,1.5442197327926672
2511,1.5405918885967362
2512,1.5366087679713263
2513,1.5336024750581565
2514,1.530306212704248
2515,1.5267066616753642
2516,1.5204741129172898
2517,1.5174354807669088
2518,1.5123889133549944
2519,1.5070912924843793
2520,1.5031572347332531
2521,1.4990467447832168
2522,1.4954871519820812
2523,1.4921021953528004
2524,1.4889244002693558
2525,1.4852512539454092
2526,1.4827030182737775
2527,1.480115722990628
2528,1.476601720687276
2529,1.4718252010323896
2530,1.4691972970816332
2531,1.4661774585060907
2532,1.4614289981517197
2533,1.4582100008658865
2534,1.4531405166090727
2535,1.449823267433405
2536,1.4467462173884722
2537,1.443549483224697
2538,1.4412430856004415
2539,1.4368059810674723
2540,1.4339716374510016
2541,1.430642247292207
2542,1.4271577554065502
2543,1.424774833133489
2544,1.4195420165552073
2545,1.4161720482063014
2546,1.4128799073502956
2547,1.4104080186586572
2548,1.4080259124578938
2549,1.4025924148342979
2550,1.400064791758016
2551,1.3969447375782158
2552,1.3943460872009106
2553,1.3916242708475883
2554,1.3884490798209483
2555,1.3854352500322027
2556,1.3824453705391533
2557,1.379816136213852
2558,1.3758379193758656
2559,1.3728050641844325
2560,1.3706383403680933
2561,1.3665556415878861
2562,1.3635070651195833
2563,1.3591801853554206
2564,1.356362427203447
2565,1.353890085040436
2566,1.35062429940876
2567,1.3466064402026925
2568,1.343348375001816
2569,1.3392248827366025
2570,1.3371693034822103
2571,1.3336141682868194
2572,1.3306674621554275
2573,1.3269386426436909
2574,1.3240794339251774
2575,1.3219323849208202
2576,1.318600899372017
2577,1.3149727762107075
2578,1.3117791966940802
2579,1.3088512478482872
2580,1.3065340311560334
2581,1.302533278090944
2582,1.3016637034579013
2583,1.2968040442173907
2584,1.295023637899691
2585,1.2927326406356103
2586,1.289513451585908
2587,1.286584215611059
2588,1.2809466063840518
2589,1.2790189792458417
2590,1.2766998034405947
2591,1.2742320474071624
2592,1.271026770662712
2593,1.2668136432869188
2594,1.2651708495212932
2595,1.263005411786132
2596,1.261375607603007
2597,1.2588549208467565
2598,1.2549805290178666
2599,1.2513768293878578
2600,1.245130199835138
2601,1.2426664089937676
2602,1.2404989808164326
2603,1.2384069470895427
